domain,vertical,region,company,batch,stratum,n_article_urls,best_path,qualified,error,crawls
magemarket.com,ecommerce_retail,eu,Mage,yc_directory,yc_directory,5,blog.,False,,
demandscience.com,software_saas,us,Demand Science US,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
golightgauge.com,services_other,us,LightGauge Company,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
azinsulation.com,services_other,us,Barrier Insulation & Energy,inc.com_api_i5list,inc.com_api_i5list,30,blog/,True,,
talend.com,software_saas,us,Talend Cloud Data Integration,g2.com_wayback,g2.com_wayback,133,blog/,True,,
brite.com,services_other,us,Brite,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
maverickoil.com,ecommerce_retail,us,Maverick Performance Products,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
smarking.com,software_saas,us,Smarking,yc_directory,yc_directory,0,,False,,
kalshi.com,fintech_insurance,us,Kalshi,yc_directory,yc_directory,28,blog/,True,,
theras-group.com,health,eu,Theras Biocare,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
maximumonerealty.com,services_other,us,Maximum One Realty of Georgia,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
corpnet.com,services_other,us,CorpNet,inc.com_api_i5list,inc.com_api_i5list,291,blog/,True,,
pirene.it,services_other,eu,Pirene,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
popularpays.com,software_saas,us,Popular Pays,yc_directory,yc_directory,138,blog/,True,,
nativepestmanagement.com,services_other,us,Native Pest Management,inc.com_api_i5list,inc.com_api_i5list,156,blog/,True,,
electricityrates.com,services_other,us,Power Target,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
virventures.com,services_other,us,VIR Ventures,inc.com_api_i5list,inc.com_api_i5list,8,blog/,False,,
skyhopglobal.com,services_other,us,SkyHop Global,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
audensiel.com,services_other,eu,AUDENSIEL,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
aiosales.com,fintech_insurance,us,American Insurance Organization,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
foodiefit.com,ecommerce_retail,us,Foodie Fit,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
prestigefitnessaz.com,health,us,Prestige Fitness,inc.com_api_i5list,inc.com_api_i5list,24,blog/,False,,
lodestarcs.com,services_other,us,Lodestar Consulting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
wovenware.com,software_saas,us,Wovenware,inc.com_api_i5list,inc.com_api_i5list,289,blog/,True,,
netguru.com,services_other,eu,Netguru,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,259,blog/,True,,
dunhillgroupltd.com,ecommerce_retail,us,Dunhill Group LTD,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
doberman.net,services_other,us,Doberman Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
rnngroup.com,services_other,us,RNN Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
gochirp.com,health,us,Chirp,inc.com_api_i5list,inc.com_api_i5list,367,blog/,True,,
thedirtconnection.com,services_other,us,The Dirt Connection,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
pointofrental.com,software_saas,us,Point of Rental Software,inc.com_api_i5list,inc.com_api_i5list,37,blog.,True,,
londonfoster.com,services_other,us,London Foster,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
tobiasfinancial.com,fintech_insurance,us,Tobias Financial Advisors,inc.com_api_i5list,inc.com_api_i5list,32,blog/,True,,
inspirixtek.com,services_other,us,Inspirix Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
fiix.io,software_saas,us,Fiix,yc_directory,yc_directory,0,,False,,
atlanticdatasecurity.com,services_other,us,Atlantic Data Security,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
arketa.com,software_saas,us,Arketa,yc_directory,yc_directory,0,,False,,
foster.co,ecommerce_retail,us,Foster,yc_directory,yc_directory,49,blog/,True,,
coopsys.com,services_other,us,Cooperative Systems,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
play.google.com,software_saas,us,RecordBook,yc_directory,yc_directory,0,,False,,
procentrix.com,services_other,us,Procentrix,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
shorepointinc.com,services_other,us,ShorePoint,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
foresterhaynie.com,services_other,us,Forester Haynie,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
quardev.com,services_other,us,Quardev,inc.com_api_i5list,inc.com_api_i5list,27,blog/,True,,
eventjoy.com,software_saas,us,Eventjoy,yc_directory,yc_directory,71,blog.,True,,
nethive.it,services_other,eu,Nethive,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,27,blog/,True,,
axiomhcs.com,services_other,us,Axiom Healthcare Strategies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
northmill.com,fintech_insurance,eu,Northmill Group,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
smartblue.de,software_saas,eu,Smartblue,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
popsells.com,ecommerce_retail,us,Pop Sells,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
aretetechnologiesinc.com,services_other,us,Arete Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
catalystex.com,services_other,us,Catalyst Experiential,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
4pfoods.com,ecommerce_retail,us,4P Foods PBC,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
axis.xyz,services_other,us,Axis,yc_directory,yc_directory,0,,False,,
kopisusa.com,services_other,us,Kopis,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ovmfinancial.com,fintech_insurance,us,OVM Financial,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
oxylabs.io,devtools,eu,Oxylabs.io,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,355,blog/,True,,
southerntrusthomeservices.com,services_other,us,Southern Trust Home Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
paycor.com,software_saas,us,Paycor,g2.com_wayback,g2.com_wayback,0,,False,,
belvo.com,fintech_insurance,us,Belvo,yc_directory,yc_directory,119,blog/,True,,
fortunageneral.com,fintech_insurance,us,Fortuna General Insurance,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
distritech.com,ecommerce_retail,us,Distritech,inc.com_api_i5list,inc.com_api_i5list,4,blog/,False,,
happl.com,fintech_insurance,eu,Happl,yc_directory,yc_directory,0,,False,,
sefe-fiber.eu,services_other,eu,Fiber-Service-Gesellschaft,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
qdxpath.com,health,us,QDx Pathology Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mudafy.com,ecommerce_retail,us,Mudafy,yc_directory,yc_directory,38,blog.,True,,
ametros.com,health,us,Ametros,inc.com_api_i5list,inc.com_api_i5list,282,blog/,True,,
scharfindustries.com,services_other,us,Scharf Industries,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
sprinly.com,ecommerce_retail,us,Sprinly,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
littlepoppyco.com,ecommerce_retail,us,Little Poppy Co,inc.com_api_i5list,inc.com_api_i5list,90,blog/,True,,
lendinghome.com,fintech_insurance,us,LendingHome,inc.com_api_i5list,inc.com_api_i5list,310,blog/,True,,
airmada.com,services_other,us,Airmada,yc_directory,yc_directory,0,,False,,
solosuit.com,services_other,us,Solo,yc_directory,yc_directory,0,,False,,
cargobarn.com,services_other,us,CargoBarn,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mailsuite.com,software_saas,eu,The Mail Track Company,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,1,blog.,False,,
meleeo.com,health,us,Meleeo,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
vestwell.com,fintech_insurance,us,Vestwell,inc.com_api_i5list,inc.com_api_i5list,137,blog/,True,,
assistpro.com,services_other,us,AssistPro,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
parrishandpartners.com,services_other,us,Parrish and Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cymmetria.com,software_saas,us,Cymmetria,yc_directory,yc_directory,105,blog.,True,,
coverified.us,software_saas,us,CoVerified,yc_directory,yc_directory,0,,False,,
futureleague.co,services_other,us,Futureleague,yc_directory,yc_directory,0,,False,,
platformsurfaces.com,services_other,us,Platform Surfaces,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
drinksupercoffee.com,ecommerce_retail,us,Kitu Life Super Coffee,inc.com_api_i5list,inc.com_api_i5list,179,blog/,True,,
velocityresourcegroup.com,services_other,us,Velocity Resource Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
neowize.com,services_other,us,NeoWize,yc_directory,yc_directory,0,,False,,
traces.ai,software_saas,us,Traces,yc_directory,yc_directory,0,,False,,
skingymco.com,ecommerce_retail,us,Skin Gym,inc.com_api_i5list,inc.com_api_i5list,78,blog/,True,,
yensa.com,ecommerce_retail,us,YENSA beauty,inc.com_api_i5list,inc.com_api_i5list,254,blog/,True,,
omoi.com,ecommerce_retail,us,Omoi (formerly Azuki),yc_directory,yc_directory,0,,False,,
substack.com,software_saas,us,Substack,yc_directory,yc_directory,60,blog.,True,,
microsoft.com,software_saas,us,Microsoft Dynamics 365 Business Central,g2.com_wayback,g2.com_wayback,0,,False,,
hyperpad.com,devtools,us,Hyperpad,yc_directory,yc_directory,1,blog.,False,,
mentor.cam,services_other,us,Mentorcam,yc_directory,yc_directory,22,blog/,False,,
maantic.com,services_other,us,Maantic,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
diversifiedconveyors.com,services_other,us,Diversified Conveyors International,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
beltlineelectric.com,services_other,us,Beltline Electric,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
warpdrive.co,software_saas,us,Warpdrive by Synthetic Minds,yc_directory,yc_directory,0,,False,,
comprarapida.co,software_saas,us,Compra Rápida,yc_directory,yc_directory,0,,False,,
elevated-tech.com,services_other,us,Elevated Technologies,inc.com_api_i5list,inc.com_api_i5list,121,blog/,True,,
hideitmounts.com,ecommerce_retail,us,HIDEit Mounts,inc.com_api_i5list,inc.com_api_i5list,303,blog/,True,,
odysseyeg.com,services_other,us,Odyssey Engineering Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
neighborlyhomelending.com,fintech_insurance,us,Neighborly Home Lending,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
teamgather.co,software_saas,us,Gather,yc_directory,yc_directory,66,blog/,True,,
hydroflotech.com,services_other,us,HydroFloTech,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
spsistemi.net,services_other,eu,Soluzioni Prodotti Sistemi,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
jenis.com,ecommerce_retail,us,Jeni's Splendid Ice Creams,inc.com_api_i5list,inc.com_api_i5list,229,blog/,True,,
mytonomy.com,health,us,Mytonomy,inc.com_api_i5list,inc.com_api_i5list,5,blog/,False,,
omegaquant.com,health,us,OmegaQuant,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
fusionpowerco.com,services_other,us,Fusion Power,inc.com_api_i5list,inc.com_api_i5list,12,blog/,False,,
duffel.com,devtools,eu,Duffel,yc_directory,yc_directory,87,blog/,True,,
sea-link.com,services_other,us,Sealink International,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
geturns.com,ecommerce_retail,us,GetUrns,inc.com_api_i5list,inc.com_api_i5list,147,blog/,True,,
bigtime.net,software_saas,us,BigTime,g2.com_wayback,g2.com_wayback,174,blog/,True,,
adthrow.com,services_other,us,AdThrow,yc_directory,yc_directory,0,,False,,
barebonesbroth.com,ecommerce_retail,us,Bare Bones,inc.com_api_i5list,inc.com_api_i5list,159,blog/,True,,
lumibot.com,ecommerce_retail,us,Lumina,yc_directory,yc_directory,0,,False,,
dottconstruction.com,services_other,us,D. Ott Construction,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
confidio.com,health,us,Confidio,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
modpizza.com,ecommerce_retail,us,MOD Pizza,inc.com_api_i5list,inc.com_api_i5list,46,blog/,True,,
mydbsync.com,software_saas,us,DBSync,inc.com_api_i5list,inc.com_api_i5list,141,blog/,True,,
holygrail.ai,software_saas,us,Holy Grail,yc_directory,yc_directory,0,,False,,
sandcloud.com,ecommerce_retail,us,Sand Cloud,inc.com_api_i5list,inc.com_api_i5list,62,blog/,True,,
edemnify.com,fintech_insurance,us,Edemnify,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
aurabeattech.com,ecommerce_retail,us,Aurabeat,yc_directory,yc_directory,25,blog/,True,,
circleci.com,devtools,us,CircleCI,g2.com_wayback,g2.com_wayback,158,blog/,True,,
logicbroker.com,software_saas,us,Logicbroker,inc.com_api_i5list,inc.com_api_i5list,236,blog.,True,,
monosi.dev,devtools,us,Monosi,yc_directory,yc_directory,0,,False,,
oncelogix.com,services_other,us,OnceLogix,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
picktrace.com,software_saas,us,PickTrace,yc_directory,yc_directory,37,blog/,True,,
peg.money,fintech_insurance,us,Peg (formerly Paymobil),yc_directory,yc_directory,0,,False,,
optionalpha.com,fintech_insurance,us,Option Alpha,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
rezilirhealth.com,health,us,Rezilir Health,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
stonesecurity.net,services_other,us,Stone Security,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
civicminds.com,services_other,us,CivicMinds,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
roserocket.com,software_saas,us,Rose Rocket,yc_directory,yc_directory,18,blog/,False,,
rascalindustry.pl,ecommerce_retail,eu,Rascal Industry,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
goldfishswimschool.com,services_other,us,Goldfish Swim School Franchising,inc.com_api_i5list,inc.com_api_i5list,288,blog/,True,,
sellsy.com,software_saas,eu,Sellsy,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
fitia.app,health,us,Fitia,yc_directory,yc_directory,0,,False,,
allmedical.com,health,us,All Medical Personnel,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
hiverhq.com,software_saas,us,Hiver,g2.com_wayback,g2.com_wayback,225,blog/,True,,
cleverdeck.com,edtech,us,CleverDeck,yc_directory,yc_directory,1,blog/,False,,
kernsystems.com,services_other,us,Kern Systems,yc_directory,yc_directory,0,,False,,
intelligentwaves.com,services_other,us,Intelligent Waves,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cleanenergysolar.org,services_other,us,Clean Energy Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
piano.io,software_saas,us,Piano,inc.com_api_i5list,inc.com_api_i5list,123,blog/,True,,
playonsports.com,software_saas,us,PlayOn! Sports,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
gimbooks.com,fintech_insurance,us,GimBooks,yc_directory,yc_directory,83,blog/,True,,
hracuity.com,software_saas,us,HR Acuity,inc.com_api_i5list,inc.com_api_i5list,303,blog/,True,,
hypotenuse.ai,software_saas,us,Hypotenuse AI,yc_directory,yc_directory,27,blog/,True,,
craftcoffee.com,ecommerce_retail,us,Craft Coffee,yc_directory,yc_directory,176,blog.,True,,
aitcinc.com,services_other,us,AITC,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
beckshoes.com,ecommerce_retail,us,Beck's Shoes,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
swoocgames.com,ecommerce_retail,us,Swooc Games,inc.com_api_i5list,inc.com_api_i5list,11,blog/,False,,
humance.tech,software_saas,us,Humance,yc_directory,yc_directory,0,,False,,
ilabservice.ai,software_saas,us,iLabService,yc_directory,yc_directory,0,,False,,
ventechsolutions.com,services_other,us,Ventech Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
fernish.com,ecommerce_retail,us,Fernish,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
openlayer.com,devtools,us,Openlayer,yc_directory,yc_directory,4,blog/,False,,
welldog.com,services_other,us,Gas Sensing Technology DBA WellDog,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
aceup.com,services_other,us,AceUp,inc.com_api_i5list,inc.com_api_i5list,268,blog.,True,,
medicalfit.com,health,eu,Medicalfit,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
traverse.ai,software_saas,us,Traverse Technologies,yc_directory,yc_directory,19,blog/,False,,
weshield.us,ecommerce_retail,us,WeShield,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
deako.com,ecommerce_retail,us,Deako,yc_directory,yc_directory,19,blog/,False,,
givenly.com,ecommerce_retail,us,Givenly,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
gridgain.com,devtools,us,GridGain Systems,inc.com_api_i5list,inc.com_api_i5list,72,blog/,True,,
gentlemansguru.com,ecommerce_retail,us,Gentleman's Guru,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
oakharvestfg.com,fintech_insurance,us,Oak Harvest Investment Services,inc.com_api_i5list,inc.com_api_i5list,17,blog/,False,,
brace.io,devtools,us,Brace,yc_directory,yc_directory,6,blog.,False,,
u.group,services_other,us,U.Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
kingfn.com,fintech_insurance,us,King Financial Network,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
insightdatascience.com,edtech,us,Insight Data Science,yc_directory,yc_directory,8,blog/,False,,
euronics.de,ecommerce_retail,eu,EURONICS XXL Mösker,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
chesapeakepainting.com,services_other,us,Chesapeake Painting Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
climeco.com,services_other,us,ClimeCo,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
rakenapp.com,services_other,us,Raken DEACTIVATED,inc.com_api_i5list,inc.com_api_i5list,342,blog/,True,,
intimetec.com,services_other,us,In Time Tec,inc.com_api_i5list,inc.com_api_i5list,111,blog.,True,,
github.com,devtools,us,GitHub,g2.com_wayback,g2.com_wayback,30,blog/,True,,
liquipel.com,ecommerce_retail,us,Liquipel,inc.com_api_i5list,inc.com_api_i5list,86,blog.,True,,
aec-alarms.com,services_other,us,AEC Alarms,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
arcos-inc.com,software_saas,us,ARCOS,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
avantstay.com,services_other,us,AvantStay,inc.com_api_i5list,inc.com_api_i5list,117,blog/,True,,
hungrylabs.com,services_other,us,Hungry Labs,yc_directory,yc_directory,0,,False,,
logarithmlabs.com,services_other,us,Logarithm Labs,yc_directory,yc_directory,14,blog/,False,,
take5oilchange.com,services_other,us,Take 5 Oil Change,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
enshored.com,services_other,us,Enshored,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
roycon.com,services_other,us,Roycon,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
vflowmedicalinc.com,health,us,V-Flow Medical,yc_directory,yc_directory,0,,False,,
medium.bio,health,us,Medium Biosciences,yc_directory,yc_directory,0,,False,,
goekos.com,software_saas,us,Ekos,inc.com_api_i5list,inc.com_api_i5list,345,blog/,True,,
biltapp.com,software_saas,us,BILT Incorporated,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
oraninc.com,services_other,us,Oran,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
skyriverit.com,services_other,us,Skyriver IT,inc.com_api_i5list,inc.com_api_i5list,391,blog/,True,,
ntechlab.com,software_saas,eu,NtechLab,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,42,blog/,True,,
snapraise.com,software_saas,us,Snap! Mobile,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cgcconsult.com,services_other,us,CGC Consulting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
protecequip.com,services_other,us,Protec Equipment Resources,inc.com_api_i5list,inc.com_api_i5list,231,blog/,True,,
perfekto.mx,ecommerce_retail,us,Perfekto,yc_directory,yc_directory,0,,False,,
nexrep.com,services_other,us,NexRep,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cloudkick.com,devtools,us,Cloudkick,yc_directory,yc_directory,16,blog/,False,,
dynatrace.com,software_saas,us,Dynatrace,g2.com_wayback,g2.com_wayback,66,blog/,True,,
trustmineral.com,software_saas,us,Mineral (formerly Think HR | Mammoth HR),inc.com_api_i5list,inc.com_api_i5list,0,,False,,
alarisaero.com,services_other,us,Alaris Aerospace Systems,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
adventurous.co,ecommerce_retail,us,Adventurous Co,yc_directory,yc_directory,0,,False,,
legendarymarketer.com,edtech,us,Legendary Marketer,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
guildeducation.com,edtech,us,Guild Education,inc.com_api_i5list,inc.com_api_i5list,133,blog.,True,,
code42.com,software_saas,us,Code42 Software,inc.com_api_i5list,inc.com_api_i5list,195,blog/,True,,
theboutiquehub.com,ecommerce_retail,us,The Boutique Hub Inc,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
hardcorefitnessbootcamp.com,health,us,Hardcore Fitness,inc.com_api_i5list,inc.com_api_i5list,9,blog/,False,,
glitzi.com.mx,services_other,us,Glitzi,yc_directory,yc_directory,0,,False,,
zenithengineers.com,services_other,us,Zenith Engineers,inc.com_api_i5list,inc.com_api_i5list,5,blog/,False,,
extraktlab.com,health,us,extraktLAB,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
climbcredit.com,fintech_insurance,us,Climb Credit,inc.com_api_i5list,inc.com_api_i5list,104,blog.,True,,
premieruplink.com,services_other,us,Premier Graphics,inc.com_api_i5list,inc.com_api_i5list,9,blog/,False,,
stackify.com,devtools,us,Stackify,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
joinforma.com,software_saas,us,Forma,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
synfiny.com,services_other,us,SynFiny Advisors,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cariloha.com,ecommerce_retail,us,Cariloha,inc.com_api_i5list,inc.com_api_i5list,190,blog/,True,,
facilitron.com,software_saas,us,Facilitron,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
summitleadership.com,services_other,us,Summit Leadership Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
roerscompanies.com,services_other,us,Roers Companies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
getwisely.com,software_saas,us,Wisely,inc.com_api_i5list,inc.com_api_i5list,4,blog/,False,,
cherry.ai,software_saas,us,Cherry Recommends,yc_directory,yc_directory,0,,False,,
genrenew.com,services_other,us,GenRenew,inc.com_api_i5list,inc.com_api_i5list,14,blog/,False,,
denevy.eu,services_other,eu,DENEVY,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,14,blog.,False,,
cascade.app,software_saas,us,Cascade Strategy,inc.com_api_i5list,inc.com_api_i5list,192,blog/,True,,
sevneurology.com,health,us,Southeast Veterinary Neurology,inc.com_api_i5list,inc.com_api_i5list,54,blog/,True,,
renewablepowerusa.com,services_other,us,Renewable Power USA,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
verantos.com,health,us,Verantos,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ketoand.co,ecommerce_retail,us,LongRun,inc.com_api_i5list,inc.com_api_i5list,221,blog/,True,,
cloverapp.co,software_saas,us,Clover,yc_directory,yc_directory,1,blog/,False,,
precisiontechcorp.com,services_other,us,Precision Technologies Corp.,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
m5hosting.com,services_other,us,M5 Hosting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
somerfordassociates.com,services_other,uk,Somerford Associates,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,101,blog/,True,,
mybinc.com,services_other,us,Mind Your Business,inc.com_api_i5list,inc.com_api_i5list,141,blog/,True,,
getcasely.com,ecommerce_retail,us,Casely,inc.com_api_i5list,inc.com_api_i5list,234,blog/,True,,
truu.com,health,eu,truu Wasserweik,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
workclout.com,software_saas,us,WorkClout,yc_directory,yc_directory,0,,False,,
paramountbusinessjets.com,services_other,us,Paramount Business Jets,inc.com_api_i5list,inc.com_api_i5list,231,blog/,True,,
prialto.com,services_other,us,Prialto,inc.com_api_i5list,inc.com_api_i5list,275,blog/,True,,
ajaib.co.id,fintech_insurance,us,Ajaib,yc_directory,yc_directory,1,blog/,False,,
associatedhcm.com,services_other,us,Associated Human Capital Management,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
predictivehr.com,services_other,us,PREDICTIVEHR,inc.com_api_i5list,inc.com_api_i5list,67,blog/,True,,
klemchuk.com,services_other,us,Klemchuk,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
vylawfirm.com,services_other,us,Yepremyan Law Firm,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bergemangroup.com,services_other,us,Bergeman Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ideaevolver.com,services_other,us,Idea Evolver,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
solarisbank.de,fintech_insurance,eu,Solarisbank,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
satchel.com,fintech_insurance,us,Satchel,yc_directory,yc_directory,0,,False,,
actionbehavior.com,health,us,Action Behavior Centers,inc.com_api_i5list,inc.com_api_i5list,39,blog.,True,,
embarksafety.com,software_saas,us,Embark Safety,inc.com_api_i5list,inc.com_api_i5list,61,blog/,True,,
murrayresources.com,services_other,us,Murray Resources,inc.com_api_i5list,inc.com_api_i5list,3,blog/,False,,
utahsplumber.com,services_other,us,Connectionz Acquisition,inc.com_api_i5list,inc.com_api_i5list,30,blog/,True,,
moodle.com,edtech,other,Moodle,g2.com_wayback,g2.com_wayback,0,,False,,
sifted.co,services_other,us,Sifted,inc.com_api_i5list,inc.com_api_i5list,54,blog/,True,,
labur.com,services_other,us,LABUR,inc.com_api_i5list,inc.com_api_i5list,46,blog/,True,,
shifthealth.io,health,us,Shift Health,yc_directory,yc_directory,0,,False,,
optikos.com,services_other,us,Optikos Corporation,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
flinto.app,services_other,us,Flinto,yc_directory,yc_directory,0,,False,,
crosscall.com,ecommerce_retail,eu,Crosscall,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,6,blog/,False,,
ruby.com,services_other,us,Ruby,inc.com_api_i5list,inc.com_api_i5list,388,blog/,True,,
reltio.com,software_saas,us,Reltio,inc.com_api_i5list,inc.com_api_i5list,284,blog/,True,,
sundanceusa.com,services_other,us,SunDance Marketing Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
optimaldesignco.com,services_other,us,Optimal Design,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
bearaby.com,ecommerce_retail,us,Bearaby,inc.com_api_i5list,inc.com_api_i5list,215,blog/,True,,
modalight.com,ecommerce_retail,us,MODA LIGHT,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
documaster.com,software_saas,eu,Documaster,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
arcorpgroup.com,services_other,us,Arcorp Structures,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
topflightapps.com,services_other,us,Topflight,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bountiful.ag,software_saas,us,Bountiful,yc_directory,yc_directory,0,,False,,
axure.com,software_saas,us,Axure RP,g2.com_wayback,g2.com_wayback,113,blog/,True,,
